start_time, random_ID, end_time, random_V, random_Z, pos_j1, pos_j2, pos_j3, pos_j4, pos_j5, pos_j6, vel_j1, vel_j2, vel_j3, vel_j4, vel_j5, vel_j6, torq_j1, torq_j2, torq_j3, torq_j4, torq_j5, torq_j6
269.14, 387, 269.14, 45.7079, 27.3892, 13.5906, 56.2296, -24.1564, 40.4785, 27.2647, 55.9508, 3.0478, -0.621176, -2.02602, 0.997613, 3.15838, 0.823563, 22.0947, -109.822, -29.0263, 4.17407, 9.10411, 3.67953
269.15, 387, 269.15, 45.7079, 27.3892, 13.6152, 56.2247, -24.1728, 40.4866, 27.2902, 55.9575, 3.04737, -0.617393, -2.03234, 0.997613, 3.15838, 0.823563, 22.0933, -109.806, -29.0441, 4.17416, 9.10413, 3.67953
269.16, 387, 269.16, 45.7079, 27.3892, 13.6521, 56.2172, -24.1974, 40.4986, 27.3284, 55.9674, 3.04673, -0.611711, -2.04184, 0.997613, 3.15838, 0.823563, 22.0913, -109.783, -29.0662, 4.17424, 9.10415, 3.67953
269.17, 387, 269.17, 45.7079, 27.3892, 13.6766, 56.2123, -24.2139, 40.5067, 27.3539, 55.9741, 3.0463, -0.607918, -2.04818, 0.997613, 3.15838, 0.823563, 22.0899, -109.768, -29.0807, 4.17429, 9.10415, 3.67953
269.18, 387, 269.18, 45.7079, 27.3892, 13.7135, 56.205, -24.2388, 40.5187, 27.3921, 55.984, 3.04564, -0.602222, -2.0577, 0.997613, 3.15838, 0.823563, 22.0879, -109.744, -29.1057, 4.1744, 9.10418, 3.67953
269.19, 387, 269.19, 45.7079, 27.3892, 13.738, 56.2002, -24.2554, 40.5268, 27.4175, 55.9907, 3.04521, -0.598419, -2.06405, 0.997613, 3.15838, 0.823563, 22.0865, -109.729, -29.1186, 4.17443, 9.10418, 3.67953
269.2, 387, 269.2, 45.7079, 27.3892, 13.7749, 56.193, -24.2804, 40.5389, 27.4557, 56.0006, 3.04455, -0.592708, -2.07359, 0.997613, 3.15838, 0.823563, 22.0845, -109.704, -29.1447, 4.17456, 9.10421, 3.67953
269.21, 387, 269.21, 45.7079, 27.3892, 13.7994, 56.1882, -24.2972, 40.5469, 27.4812, 56.0073, 3.04412, -0.588896, -2.07995, 0.997613, 3.15838, 0.823563, 22.0831, -109.689, -29.1587, 4.1746, 9.10421, 3.67953
269.22, 387, 269.22, 45.7079, 27.3892, 13.8362, 56.1811, -24.3224, 40.559, 27.5194, 56.0173, 3.04345, -0.583169, -2.08951, 0.997613, 3.15838, 0.823563, 22.081, -109.665, -29.1828, 4.1747, 9.10423, 3.67953
269.23, 387, 269.23, 45.7079, 27.3892, 13.8608, 56.1764, -24.3393, 40.567, 27.5449, 56.0239, 3.04301, -0.579346, -2.09589, 0.997613, 3.15838, 0.823563, 22.0796, -109.65, -29.1983, 4.17476, 9.10424, 3.67953
269.24, 387, 269.24, 45.7079, 27.3892, 13.8976, 56.1695, -24.3647, 40.5791, 27.5831, 56.0339, 3.04235, -0.573604, -2.10546, 0.997613, 3.15838, 0.823563, 22.0775, -109.627, -29.2196, 4.17483, 9.10425, 3.67953
269.25, 387, 269.25, 45.7079, 27.3892, 13.9221, 56.1649, -24.3817, 40.5871, 27.6086, 56.0405, 3.0419, -0.569771, -2.11185, 0.997613, 3.15838, 0.823563, 22.0761, -109.61, -29.2375, 4.17492, 9.10427, 3.67953
269.26, 387, 269.26, 45.7079, 27.3892, 13.9589, 56.158, -24.4073, 40.5992, 27.6468, 56.0505, 3.04123, -0.564013, -2.12145, 0.997613, 3.15838, 0.823563, 22.074, -109.588, -29.2578, 4.17497, 9.10428, 3.67953
269.27, 387, 269.27, 45.7079, 27.3892, 13.9834, 56.1535, -24.4245, 40.6072, 27.6722, 56.0571, 3.04078, -0.560169, -2.12786, 0.997613, 3.15838, 0.823563, 22.0726, -109.571, -29.2757, 4.17506, 9.1043, 3.67953
269.28, 387, 269.28, 45.7079, 27.3892, 14.0202, 56.1467, -24.4503, 40.6193, 27.7104, 56.0671, 3.04011, -0.554394, -2.13747, 0.997613, 3.15838, 0.823563, 22.0705, -109.548, -29.2981, 4.17514, 9.10431, 3.67953
269.29, 387, 269.29, 45.7079, 27.3892, 14.0447, 56.1423, -24.4675, 40.6273, 27.7359, 56.0737, 3.03965, -0.550539, -2.14389, 0.997613, 3.15838, 0.823563, 22.069, -109.533, -29.3127, 4.17519, 9.10432, 3.67953
269.3, 387, 269.3, 45.7079, 27.3892, 14.0815, 56.1357, -24.4935, 40.6394, 27.7741, 56.0837, 3.03897, -0.544748, -2.15353, 0.997613, 3.15838, 0.823563, 22.0669, -109.508, -29.338, 4.1753, 9.10434, 3.67953
269.31, 387, 269.31, 45.7079, 27.3892, 14.106, 56.1313, -24.5109, 40.6475, 27.7996, 56.0903, 3.03852, -0.540882, -2.15997, 0.997613, 3.15838, 0.823563, 22.0654, -109.493, -29.3511, 4.17533, 9.10435, 3.67953
269.32, 387, 269.32, 45.7079, 27.3892, 14.1427, 56.1248, -24.5371, 40.6595, 27.8378, 56.1003, 3.03783, -0.535074, -2.16963, 0.997613, 3.15838, 0.823563, 22.0633, -109.468, -29.3774, 4.17546, 9.10437, 3.67953
269.33, 387, 269.33, 45.7079, 27.3892, 14.1672, 56.1205, -24.5546, 40.6676, 27.8633, 56.1069, 3.03737, -0.531196, -2.17608, 0.997613, 3.15838, 0.823564, 22.0618, -109.453, -29.3915, 4.1755, 9.10438, 3.67953
269.34, 387, 269.34, 45.7079, 27.3892, 14.2039, 56.1141, -24.581, 40.6796, 27.9015, 56.1169, 3.03668, -0.525371, -2.18576, 0.997613, 3.15838, 0.823564, 22.0596, -109.429, -29.4159, 4.17561, 9.1044, 3.67953
269.35, 387, 269.35, 45.7079, 27.3892, 14.2284, 56.1099, -24.5987, 40.6877, 27.9269, 56.1235, 3.03621, -0.521481, -2.19223, 0.997613, 3.15838, 0.823564, 22.0582, -109.413, -29.4316, 4.17567, 9.10441, 3.67953
269.36, 387, 269.36, 45.7079, 27.3892, 14.2652, 56.1036, -24.6253, 40.6997, 27.9651, 56.1335, 3.03551, -0.515638, -2.20193, 0.997613, 3.15838, 0.823564, 22.056, -109.39, -29.4531, 4.17573, 9.10442, 3.67953
269.37, 387, 269.37, 45.7079, 27.3892, 14.2896, 56.0995, -24.6431, 40.7078, 27.9906, 56.1401, 3.03505, -0.511736, -2.20841, 0.997613, 3.15838, 0.823564, 22.0545, -109.373, -29.4712, 4.17582, 9.10444, 3.67953
269.38, 387, 269.38, 45.7079, 27.3892, 14.3263, 56.0933, -24.6698, 40.7199, 28.0288, 56.1501, 3.03434, -0.505875, -2.21815, 0.997613, 3.15838, 0.823564, 22.0523, -109.35, -29.4918, 4.17588, 9.10445, 3.67953
269.39, 387, 269.39, 45.7079, 27.3892, 14.3508, 56.0893, -24.6877, 40.7279, 28.0543, 56.1567, 3.03387, -0.501961, -2.22464, 0.997613, 3.15838, 0.823564, 22.0508, -109.333, -29.5099, 4.17597, 9.10447, 3.67953
269.4, 387, 269.4, 45.7079, 27.3892, 14.3875, 56.0832, -24.7147, 40.74, 28.0925, 56.1667, 3.03316, -0.496081, -2.2344, 0.997613, 3.15838, 0.823564, 22.0486, -109.309, -29.5326, 4.17605, 9.10448, 3.67953
269.41, 387, 269.41, 45.7079, 27.3892, 14.412, 56.0792, -24.7328, 40.748, 28.1179, 56.1733, 3.03269, -0.492154, -2.24091, 0.997613, 3.15838, 0.823564, 22.0471, -109.294, -29.5473, 4.1761, 9.10449, 3.67953
269.42, 387, 269.42, 45.7079, 27.3892, 14.4486, 56.0733, -24.7599, 40.7601, 28.1562, 56.1833, 3.03197, -0.486255, -2.25069, 0.997613, 3.15838, 0.823564, 22.0448, -109.269, -29.573, 4.17621, 9.10451, 3.67953
269.43, 387, 269.43, 45.7079, 27.3892, 14.4731, 56.0694, -24.7781, 40.7681, 28.1816, 56.1899, 3.03149, -0.482316, -2.25722, 0.997613, 3.15838, 0.823563, 22.0433, -109.253, -29.5862, 4.17624, 9.10452, 3.67953
269.44, 387, 269.44, 45.7079, 27.3892, 14.5097, 56.0636, -24.8055, 40.7802, 28.2198, 56.1999, 3.03077, -0.476398, -2.26703, 0.997613, 3.15838, 0.823563, 22.041, -109.228, -29.6128, 4.17637, 9.10454, 3.67953
269.45, 387, 269.45, 45.7079, 27.3892, 14.5342, 56.0598, -24.8238, 40.7882, 28.2453, 56.2065, 3.03029, -0.472446, -2.27358, 0.997613, 3.15838, 0.823563, 22.0395, -109.213, -29.6272, 4.17641, 9.10455, 3.67953
269.46, 387, 269.46, 45.7079, 27.3892, 14.5708, 56.0541, -24.8514, 40.8003, 28.2835, 56.2165, 3.02956, -0.466507, -2.28341, 0.997614, 3.15838, 0.823563, 22.0372, -109.188, -29.6519, 4.17651, 9.10457, 3.67953
269.47, 387, 269.47, 45.7079, 27.3892, 14.5953, 56.0504, -24.8698, 40.8083, 28.309, 56.2231, 3.02908, -0.462542, -2.28998, 0.997614, 3.15838, 0.823563, 22.0357, -109.172, -29.6678, 4.17658, 9.10458, 3.67953
269.48, 387, 269.48, 45.7079, 27.3892, 14.6319, 56.0448, -24.8976, 40.8204, 28.3472, 56.2331, 3.02834, -0.456584, -2.29984, 0.997614, 3.15838, 0.823563, 22.0334, -109.148, -29.6896, 4.17664, 9.10459, 3.67953
269.49, 387, 269.49, 45.7079, 27.3892, 14.6563, 56.0412, -24.9162, 40.8285, 28.3726, 56.2397, 3.02785, -0.452605, -2.30642, 0.997614, 3.15838, 0.823563, 22.0318, -109.131, -29.7079, 4.17673, 9.10461, 3.67953
269.5, 387, 269.5, 45.7079, 27.3892, 14.6929, 56.0357, -24.9441, 40.8405, 28.4108, 56.2497, 3.02712, -0.446626, -2.31631, 0.997614, 3.15838, 0.823563, 22.0295, -109.108, -29.7288, 4.17679, 9.10462, 3.67953
269.51, 387, 269.51, 45.7079, 27.3892, 14.7173, 56.0322, -24.9628, 40.8486, 28.4363, 56.2563, 3.02662, -0.442633, -2.32291, 0.997614, 3.15838, 0.823563, 22.0279, -109.09, -29.7471, 4.17688, 9.10464, 3.67953
269.52, 387, 269.52, 45.7079, 27.3892, 14.7539, 56.0268, -24.991, 40.8606, 28.4745, 56.2663, 3.02588, -0.436633, -2.33283, 0.997614, 3.15838, 0.823563, 22.0256, -109.066, -29.7701, 4.17696, 9.10465, 3.67953
269.53, 387, 269.53, 45.7079, 27.3892, 14.7783, 56.0233, -25.0098, 40.8687, 28.5, 56.2729, 3.02538, -0.432625, -2.33945, 0.997614, 3.15838, 0.823563, 22.024, -109.05, -29.7851, 4.17701, 9.10466, 3.67953
269.54, 387, 269.54, 45.7079, 27.3892, 14.8149, 56.0182, -25.0382, 40.8808, 28.5382, 56.2829, 3.02463, -0.426604, -2.3494, 0.997614, 3.15838, 0.823563, 22.0217, -109.025, -29.811, 4.17712, 9.10468, 3.67953
269.55, 387, 269.55, 45.7079, 27.3892, 14.8393, 56.0147, -25.0572, 40.8888, 28.5637, 56.2895, 3.02412, -0.422582, -2.35604, 0.997614, 3.15838, 0.823564, 22.0201, -109.009, -29.8245, 4.17715, 9.10469, 3.67953
269.56, 387, 269.56, 45.7079, 27.3892, 14.8759, 56.0097, -25.0858, 40.9009, 28.6019, 56.2995, 3.02337, -0.416539, -2.36601, 0.997614, 3.15838, 0.823564, 22.0177, -108.983, -29.8515, 4.17728, 9.10472, 3.67953
269.57, 387, 269.57, 45.7079, 27.3892, 14.9003, 56.0063, -25.1049, 40.9089, 28.6273, 56.3061, 3.02286, -0.412503, -2.37267, 0.997614, 3.15838, 0.823563, 22.0161, -108.968, -29.866, 4.17732, 9.10472, 3.67953
269.58, 387, 269.58, 45.7079, 27.3892, 14.9368, 56.0014, -25.1336, 40.921, 28.6655, 56.3161, 3.02209, -0.406437, -2.38268, 0.997614, 3.15838, 0.823563, 22.0137, -108.942, -29.8911, 4.17743, 9.10474, 3.67953
269.59, 387, 269.59, 45.7079, 27.3892, 14.9612, 55.9981, -25.1529, 40.929, 28.691, 56.3228, 3.02158, -0.402385, -2.38936, 0.997614, 3.15838, 0.823563, 22.012, -108.926, -29.9072, 4.17749, 9.10475, 3.67953
269.6, 387, 269.6, 45.7079, 27.3892, 14.9977, 55.9933, -25.1818, 40.9411, 28.7292, 56.3327, 3.02081, -0.396297, -2.3994, 0.997614, 3.15838, 0.823563, 22.0096, -108.902, -29.9293, 4.17756, 9.10477, 3.67953
269.61, 387, 269.61, 45.7079, 27.3892, 15.0221, 55.9901, -25.2012, 40.9491, 28.7547, 56.3394, 3.0203, -0.39223, -2.4061, 0.997614, 3.15838, 0.823563, 22.008, -108.884, -29.9479, 4.17765, 9.10478, 3.67953
269.62, 387, 269.62, 45.7079, 27.3892, 15.0586, 55.9854, -25.2304, 40.9612, 28.7929, 56.3493, 3.01952, -0.386118, -2.41617, 0.997614, 3.15838, 0.823563, 22.0055, -108.86, -29.9691, 4.1777, 9.10479, 3.67953
269.63, 387, 269.63, 45.7079, 27.3892, 15.083, 55.9823, -25.2499, 40.9692, 28.8183, 56.356, 3.019, -0.382036, -2.4229, 0.997614, 3.15838, 0.823563, 22.0039, -108.843, -29.9877, 4.1778, 9.10481, 3.67953
269.64, 387, 269.64, 45.7079, 27.3892, 15.1195, 55.9777, -25.2793, 40.9813, 28.8566, 56.3659, 3.01822, -0.375901, -2.433, 0.997614, 3.15838, 0.823564, 22.0014, -108.818, -30.011, 4.17788, 9.10483, 3.67953
269.65, 387, 269.65, 45.7079, 27.3892, 15.1438, 55.9747, -25.2989, 40.9894, 28.882, 56.3726, 3.01769, -0.371802, -2.43974, 0.997614, 3.15838, 0.823564, 21.9998, -108.802, -30.0263, 4.17793, 9.10483, 3.67953
269.66, 387, 269.66, 45.7079, 27.3892, 15.1803, 55.9703, -25.3285, 41.0014, 28.9202, 56.3825, 3.0169, -0.365643, -2.44988, 0.997614, 3.15838, 0.823564, 21.9973, -108.776, -30.0526, 4.17804, 9.10486, 3.67953
269.67, 387, 269.67, 45.7079, 27.3892, 15.2046, 55.9673, -25.3483, 41.0095, 28.9457, 56.3892, 3.01637, -0.361528, -2.45665, 0.997614, 3.15838, 0.823564, 21.9956, -108.76, -30.0663, 4.17807, 9.10486, 3.67953
269.68, 387, 269.68, 45.7079, 27.3892, 15.2411, 55.963, -25.3781, 41.0215, 28.9839, 56.3991, 3.01558, -0.355344, -2.46682, 0.997614, 3.15838, 0.823564, 21.9931, -108.734, -30.0937, 4.1782, 9.10489, 3.67953
269.69, 387, 269.69, 45.7079, 27.3892, 15.2654, 55.9602, -25.398, 41.0296, 29.0094, 56.4058, 3.01504, -0.351212, -2.47361, 0.997614, 3.15838, 0.823563, 21.9914, -108.717, -30.1085, 4.17825, 9.10489, 3.67953
269.7, 387, 269.7, 45.7079, 27.3892, 15.3019, 55.956, -25.428, 41.0416, 29.0476, 56.4157, 3.01424, -0.345003, -2.48381, 0.997614, 3.15838, 0.823563, 21.9889, -108.692, -30.1339, 4.17835, 9.10491, 3.67953
269.71, 387, 269.71, 45.7079, 27.3892, 15.3262, 55.9532, -25.4481, 41.0497, 29.073, 56.4224, 3.0137, -0.340855, -2.49063, 0.997614, 3.15838, 0.823563, 21.9872, -108.675, -30.1504, 4.17841, 9.10493, 3.67953
269.72, 387, 269.72, 45.7079, 27.3892, 15.3627, 55.9491, -25.4783, 41.0618, 29.1112, 56.4323, 3.01289, -0.334619, -2.50087, 0.997614, 3.15838, 0.823564, 21.9846, -108.65, -30.1729, 4.17848, 9.10494, 3.67953
269.73, 387, 269.73, 45.7079, 27.3892, 15.387, 55.9464, -25.4985, 41.0698, 29.1367, 56.439, 3.01235, -0.330454, -2.50771, 0.997614, 3.15838, 0.823564, 21.9829, -108.632, -30.1917, 4.17857, 9.10496, 3.67953
269.74, 387, 269.74, 45.7079, 27.3892, 15.4234, 55.9425, -25.5289, 41.0819, 29.1749, 56.4489, 3.01153, -0.324193, -2.51798, 0.997614, 3.15838, 0.823564, 21.9803, -108.608, -30.2133, 4.17863, 9.10497, 3.67953
269.75, 387, 269.75, 45.7079, 27.3892, 15.4477, 55.9399, -25.5492, 41.0899, 29.2004, 56.4556, 3.01098, -0.32001, -2.52485, 0.997614, 3.15838, 0.823564, 21.9786, -108.59, -30.2322, 4.17872, 9.10498, 3.67953
269.76, 387, 269.76, 45.7079, 27.3892, 15.4841, 55.9361, -25.5798, 41.102, 29.2386, 56.4655, 3.01016, -0.313722, -2.53516, 0.997614, 3.15838, 0.823564, 21.976, -108.564, -30.256, 4.1788, 9.105, 3.67953
269.77, 387, 269.77, 45.7079, 27.3892, 15.5084, 55.9335, -25.6003, 41.11, 29.2641, 56.4722, 3.00961, -0.309521, -2.54205, 0.997614, 3.15838, 0.823564, 21.9742, -108.548, -30.2715, 4.17885, 9.10501, 3.67953
269.78, 387, 269.78, 45.7079, 27.3892, 15.5448, 55.9298, -25.6311, 41.1221, 29.3023, 56.4821, 3.00877, -0.303205, -2.5524, 0.997614, 3.15838, 0.823564, 21.9716, -108.521, -30.2983, 4.17897, 9.10503, 3.67953
269.79, 387, 269.79, 45.7079, 27.3892, 15.569, 55.9274, -25.6517, 41.1301, 29.3277, 56.4888, 3.00822, -0.298986, -2.55931, 0.997614, 3.15838, 0.823564, 21.9698, -108.505, -30.3122, 4.179, 9.10503, 3.67953
269.8, 387, 269.8, 45.7079, 27.3892, 15.6054, 55.9238, -25.6828, 41.1422, 29.3659, 56.4987, 3.00738, -0.292643, -2.5697, 0.997614, 3.15838, 0.823564, 21.9672, -108.478, -30.3401, 4.17913, 9.10506, 3.67953
269.81, 387, 269.81, 45.7079, 27.3892, 15.6296, 55.9215, -25.7035, 41.1503, 29.3914, 56.5054, 3.00681, -0.288405, -2.57664, 0.997614, 3.15838, 0.823564, 21.9654, -108.461, -30.3551, 4.17917, 9.10507, 3.67953
269.82, 387, 269.82, 45.7079, 27.3892, 15.666, 55.9181, -25.7348, 41.1623, 29.4296, 56.5153, 3.00597, -0.282034, -2.58707, 0.997614, 3.15838, 0.823564, 21.9627, -108.435, -30.381, 4.17928, 9.10509, 3.67953
269.83, 387, 269.83, 45.7079, 27.3892, 15.6902, 55.9158, -25.7556, 41.1704, 29.4551, 56.522, 3.0054, -0.277777, -2.59404, 0.997614, 3.15838, 0.823564, 21.9609, -108.418, -30.3978, 4.17934, 9.1051, 3.67953
269.84, 387, 269.84, 45.7079, 27.3892, 15.7266, 55.9125, -25.7871, 41.1824, 29.4933, 56.5319, 3.00455, -0.271377, -2.60451, 0.997614, 3.15838, 0.823564, 21.9582, -108.392, -30.4207, 4.17941, 9.10511, 3.67953
269.85, 387, 269.85, 45.7079, 27.3892, 15.7508, 55.9103, -25.8081, 41.1905, 29.5188, 56.5386, 3.00397, -0.267101, -2.6115, 0.997614, 3.15838, 0.823564, 21.9564, -108.374, -30.4399, 4.1795, 9.10513, 3.67953
269.86, 387, 269.86, 45.7079, 27.3892, 15.7872, 55.9071, -25.8398, 41.2025, 29.557, 56.5485, 3.00311, -0.260672, -2.62201, 0.997614, 3.15838, 0.823564, 21.9537, -108.349, -30.4619, 4.17956, 9.10514, 3.67953
269.87, 387, 269.87, 45.7079, 27.3892, 15.8114, 55.9051, -25.861, 41.2106, 29.5824, 56.5552, 3.00253, -0.256376, -2.62903, 0.997614, 3.15838, 0.823564, 21.9519, -108.33, -30.4811, 4.17965, 9.10516, 3.67953
269.88, 387, 269.88, 45.7079, 27.3892, 15.8477, 55.902, -25.8928, 41.2227, 29.6206, 56.5652, 3.00166, -0.249916, -2.63959, 0.997614, 3.15838, 0.823564, 21.9491, -108.305, -30.5053, 4.17973, 9.10517, 3.67953
269.89, 387, 269.89, 45.7079, 27.3892, 15.8719, 55.9, -25.9142, 41.2307, 29.6461, 56.5718, 3.00108, -0.2456, -2.64664, 0.997614, 3.15838, 0.823564, 21.9473, -108.287, -30.5211, 4.17978, 9.10518, 3.67953
269.9, 387, 269.9, 45.7079, 27.3892, 15.9082, 55.8971, -25.9462, 41.2428, 29.6843, 56.5818, 3.0002, -0.23911, -2.65723, 0.997614, 3.15838, 0.823564, 21.9445, -108.26, -30.5484, 4.1799, 9.10521, 3.67953
269.91, 387, 269.91, 45.7079, 27.3892, 15.9324, 55.8952, -25.9677, 41.2508, 29.7098, 56.5884, 2.99961, -0.234773, -2.66431, 0.997614, 3.15838, 0.823564, 21.9426, -108.243, -30.5627, 4.17993, 9.10521, 3.67953
269.92, 387, 269.92, 45.7079, 27.3892, 15.9686, 55.8924, -26, 41.2629, 29.748, 56.5984, 2.99859, -0.228253, -2.67495, 0.997614, 3.15838, 0.823564, 21.9394, -108.216, -30.591, 4.18007, 9.10524, 3.67953
269.93, 387, 269.93, 45.7079, 27.3892, 15.9928, 55.8906, -26.0216, 41.2709, 29.7734, 56.605, 2.99805, -0.223895, -2.68206, 0.997614, 3.15838, 0.823564, 21.9377, -108.199, -30.6064, 4.18011, 9.10524, 3.67953
269.94, 387, 269.94, 45.7079, 27.3892, 16.0291, 55.8879, -26.0541, 41.283, 29.8116, 56.615, 2.99721, -0.217342, -2.69274, 0.997614, 3.15838, 0.823564, 21.935, -108.172, -30.6328, 4.18022, 9.10526, 3.67953
269.95, 387, 269.95, 45.7079, 27.3892, 16.0532, 55.8862, -26.0759, 41.291, 29.8371, 56.6216, 2.99663, -0.212963, -2.69988, 0.997614, 3.15838, 0.823564, 21.9332, -108.154, -30.6499, 4.18028, 9.10528, 3.67953
269.96, 387, 269.96, 45.7079, 27.3892, 16.0895, 55.8836, -26.1086, 41.3031, 29.8753, 56.6316, 2.99574, -0.206378, -2.71061, 0.997614, 3.15838, 0.823564, 21.9304, -108.128, -30.6733, 4.18035, 9.10529, 3.67953
269.97, 387, 269.97, 45.7079, 27.3892, 16.1136, 55.882, -26.1305, 41.3111, 29.9008, 56.6382, 2.99513, -0.201978, -2.71778, 0.997614, 3.15838, 0.823564, 21.9285, -108.109, -30.6929, 4.18044, 9.10531, 3.67953
269.98, 387, 269.98, 45.7079, 27.3892, 16.1499, 55.8796, -26.1634, 41.3232, 29.939, 56.6482, 2.99422, -0.19536, -2.72856, 0.997614, 3.15838, 0.823564, 21.9256, -108.083, -30.7154, 4.1805, 9.10532, 3.67953
269.99, 387, 269.99, 45.7079, 27.3892, 16.174, 55.878, -26.1855, 41.3313, 29.9645, 56.6548, 2.99361, -0.190937, -2.73576, 0.997614, 3.15838, 0.823564, 21.9236, -108.064, -30.735, 4.18059, 9.10533, 3.67953
270, 387, 270, 45.7079, 27.3892, 16.2102, 55.8758, -26.2186, 41.3433, 30.0027, 56.6648, 2.9927, -0.184286, -2.74659, 0.997614, 3.15838, 0.823564, 21.9207, -108.038, -30.7597, 4.18068, 9.10535, 3.67953
270.01, 387, 270.01, 45.7079, 27.3892, 16.2343, 55.8743, -26.2408, 41.3514, 30.0281, 56.6714, 2.99208, -0.17984, -2.75382, 0.997614, 3.15838, 0.823564, 21.9188, -108.02, -30.7758, 4.18073, 9.10536, 3.67953
270.02, 387, 270.02, 45.7079, 27.3892, 16.2705, 55.8722, -26.2742, 41.3634, 30.0663, 56.6814, 2.99115, -0.173154, -2.76469, 0.997614, 3.15838, 0.823564, 21.9158, -107.992, -30.8037, 4.18085, 9.10538, 3.67953
270.03, 387, 270.03, 45.7079, 27.3892, 16.2946, 55.8708, -26.2965, 41.3715, 30.0918, 56.688, 2.99053, -0.168686, -2.77196, 0.997614, 3.15838, 0.823564, 21.9139, -107.974, -30.8203, 4.1809, 9.10539, 3.67953
270.04, 387, 270.04, 45.7079, 27.3892, 16.3308, 55.8688, -26.3301, 41.3835, 30.13, 56.698, 2.9896, -0.161999, -2.78285, 0.997614, 3.15838, 0.823563, 21.9111, -107.947, -30.8469, 4.18101, 9.10541, 3.67953
270.05, 387, 270.05, 45.7079, 27.3892, 16.3549, 55.8675, -26.3526, 41.3916, 30.1555, 56.7046, 2.98899, -0.157579, -2.79005, 0.997613, 3.15838, 0.823563, 21.9094, -107.931, -30.8609, 4.18103, 9.10541, 3.67953
270.06, 387, 270.06, 45.7079, 27.3892, 16.3911, 55.8657, -26.3864, 41.4037, 30.1937, 56.7146, 2.98808, -0.151037, -2.8007, 0.997613, 3.15838, 0.823563, 21.9068, -107.92, -30.8887, 4.18116, 9.10542, 3.67953
270.07, 387, 270.07, 45.7079, 27.3892, 16.4152, 55.8645, -26.4091, 41.4117, 30.2192, 56.7212, 2.98749, -0.146736, -2.8077, 0.997613, 3.15838, 0.823563, 21.905, -107.908, -30.9037, 4.18121, 9.10543, 3.67953
270.08, 387, 270.08, 45.7079, 27.3892, 16.4513, 55.8627, -26.4431, 41.4238, 30.2574, 56.7312, 2.98661, -0.140341, -2.81812, 0.997613, 3.15838, 0.823563, 21.9023, -107.896, -30.9294, 4.18131, 9.10543, 3.67953
270.09, 387, 270.09, 45.7079, 27.3892, 16.4754, 55.8616, -26.4658, 41.4318, 30.2828, 56.7378, 2.98603, -0.136096, -2.82504, 0.997613, 3.15838, 0.823563, 21.9005, -107.887, -30.946, 4.18138, 9.10544, 3.67953
270.1, 387, 270.1, 45.7079, 27.3892, 16.5115, 55.86, -26.5001, 41.4439, 30.321, 56.7478, 2.98516, -0.129737, -2.83542, 0.997613, 3.15838, 0.823563, 21.8978, -107.871, -30.9687, 4.18144, 9.10544, 3.67953
270.11, 387, 270.11, 45.7079, 27.3892, 16.5356, 55.859, -26.523, 41.4519, 30.3465, 56.7544, 2.98458, -0.125499, -2.84233, 0.997613, 3.15838, 0.823563, 21.896, -107.866, -30.9877, 4.18154, 9.10545, 3.67953
270.12, 387, 270.12, 45.7079, 27.3892, 16.5717, 55.8575, -26.5574, 41.464, 30.3847, 56.7644, 2.9837, -0.119138, -2.85271, 0.997613, 3.15838, 0.823563, 21.8933, -107.849, -31.0095, 4.18159, 9.10545, 3.67953
270.13, 387, 270.13, 45.7079, 27.3892, 16.5957, 55.8566, -26.5805, 41.472, 30.4102, 56.771, 2.98312, -0.114895, -2.85964, 0.997613, 3.15838, 0.823563, 21.8915, -107.843, -31.0285, 4.18169, 9.10545, 3.67953
270.14, 387, 270.14, 45.7079, 27.3892, 16.6318, 55.8552, -26.6151, 41.4841, 30.4484, 56.781, 2.98225, -0.108527, -2.87003, 0.997613, 3.15838, 0.823563, 21.8887, -107.829, -31.0524, 4.18177, 9.10546, 3.67953
270.15, 387, 270.15, 45.7079, 27.3892, 16.6558, 55.8544, -26.6383, 41.4922, 30.4738, 56.7876, 2.98166, -0.104278, -2.87696, 0.997613, 3.15838, 0.823563, 21.8869, -107.818, -31.068, 4.18182, 9.10546, 3.67953
270.16, 387, 270.16, 45.7079, 27.3892, 16.6919, 55.8531, -26.6732, 41.5042, 30.512, 56.7976, 2.98079, -0.0978997, -2.88737, 0.997613, 3.15838, 0.823563, 21.8842, -107.808, -31.0949, 4.18194, 9.10547, 3.67953
270.17, 387, 270.17, 45.7079, 27.3892, 16.7159, 55.8524, -26.6965, 41.5123, 30.5375, 56.8042, 2.9802, -0.0936445, -2.89431, 0.997613, 3.15838, 0.823563, 21.8824, -107.796, -31.1089, 4.18197, 9.10547, 3.67953
270.18, 387, 270.18, 45.7079, 27.3892, 16.752, 55.8513, -26.7316, 41.5243, 30.5757, 56.8142, 2.97933, -0.087257, -2.90473, 0.997613, 3.15838, 0.823563, 21.8796, -107.786, -31.1368, 4.1821, 9.10548, 3.67953
270.19, 387, 270.19, 45.7079, 27.3892, 16.776, 55.8506, -26.755, 41.5324, 30.6012, 56.8208, 2.97874, -0.0829954, -2.91168, 0.997613, 3.15838, 0.823563, 21.8778, -107.775, -31.1519, 4.18214, 9.10548, 3.67953
